Node,Betweenness,Indegree,Closeness,PageRank
0,0.0,0.056179775280898875,0.41013824884792627,0.011756651301212466
1,0.1166795674262214,0.14606741573033707,0.4734042553191489,0.010507573898047363
2,0.042355986088933914,0.07865168539325842,0.4258373205741627,0.015794106183542447
3,0.009448416751787538,0.07865168539325842,0.4635416666666667,0.015843069766847875
4,0.010469867211440246,0.06741573033707865,0.4063926940639269,0.0085934723563518
5,0.0,0.06741573033707865,0.3755274261603376,0.008363730383487016
6,0.04755814408336937,0.3595505617977528,0.577922077922078,0.015552951744863779
7,0.2833832705719634,0.5955056179775281,0.6953125,0.01862836176690496
8,0.0,0.348314606741573,0.577922077922078,0.005905345369526227
9,0.010469867211440246,0.1348314606741573,0.47593582887700536,0.00777941956149031
10,0.06876800103037495,0.1348314606741573,0.48633879781420764,0.010519575608900905
11,0.0,0.1348314606741573,0.46842105263157896,0.015063591117142791
12,0.0,0.14606741573033707,0.4810810810810811,0.014314181916336096
13,0.0,0.0449438202247191,0.4427860696517413,0.016943029643337024
14,0.0,0.0449438202247191,0.4063926940639269,0.01024463479342351
15,0.0,0.056179775280898875,0.388646288209607,0.011592351572420797
16,0.0,0.056179775280898875,0.3991031390134529,0.012964838172763378
17,0.0,0.06741573033707865,0.4472361809045226,0.011933846449196577
18,0.07086160053188036,0.0898876404494382,0.3755274261603376,0.006537028628863657
19,0.03907048008171604,0.06741573033707865,0.356,0.009226607350006164
20,0.033817934068268336,0.056179775280898875,0.41203703703703703,0.005275483861506615
21,0.023464331623141665,0.056179775280898875,0.4158878504672897,0.004122655992785252
22,0.002158763669733083,0.16853932584269662,0.48633879781420764,0.015896499375362364
23,0.010980592441266599,0.14606741573033707,0.48633879781420764,0.014003943482167389
24,0.024619422361398746,0.3595505617977528,0.5894039735099338,0.00872314621711199
25,0.0,0.056179775280898875,0.41013824884792627,0.007105750325282744
26,0.004543152213967446,0.14606741573033707,0.47593582887700536,0.007202262966303335
27,0.15504613793188696,0.14606741573033707,0.47593582887700536,0.006323937706411438
28,0.0,0.06741573033707865,0.3662551440329218,0.014727802179466237
29,0.011108273748723188,0.07865168539325842,0.3603238866396761,0.015069301990776723
30,0.0,0.056179775280898875,0.4063926940639269,0.016013620959302522
31,0.0,0.056179775280898875,0.36929460580912865,0.012601460693450452
32,0.0,0.06741573033707865,0.33458646616541354,0.016620459806586003
33,0.010214504596527068,0.06741573033707865,0.33584905660377357,0.017331967190576572
34,0.0,0.11235955056179775,0.478494623655914,0.0076062262356635015
35,0.0,0.033707865168539325,0.4427860696517413,0.006970547924700888
36,0.0,0.1797752808988764,0.483695652173913,0.010362743989603643
37,0.004611194346616319,0.29213483146067415,0.5235294117647059,0.010208436919233245
38,0.0,0.348314606741573,0.5668789808917197,0.009972775506922129
39,0.07714272448695328,0.5842696629213483,0.6846153846153846,0.011013270618131663
40,0.04174505745392541,0.348314606741573,0.5632911392405063,0.004085131587091939
41,0.11348661736589698,0.3595505617977528,0.577922077922078,0.004985489180687996
