Node,Betweenness,Indegree,Closeness,PageRank
0,0.0,0.056179775280898875,0.41013824884792627,0.01409483890196029
1,0.0,0.14606741573033707,0.4734042553191489,0.013299421611284643
2,0.012895812053115425,0.07865168539325842,0.4258373205741627,0.02144683541634101
3,0.0019346922320072262,0.07865168539325842,0.4635416666666667,0.018757867253389883
4,0.0,0.06741573033707865,0.4063926940639269,0.009555104530495177
5,0.0005107252298263534,0.06741573033707865,0.3755274261603376,0.008061628643270077
6,0.0,0.3595505617977528,0.577922077922078,0.01599713379422517
7,0.0,0.5955056179775281,0.6953125,0.022041900418264232
8,0.003432964010291799,0.348314606741573,0.577922077922078,0.0045216255029025074
9,0.0,0.1348314606741573,0.47593582887700536,0.006574541606710245
10,0.0,0.1348314606741573,0.48633879781420764,0.007837924977765693
11,0.0,0.1348314606741573,0.46842105263157896,0.009213376208499803
12,0.0,0.14606741573033707,0.4810810810810811,0.01168704125475686
13,0.0,0.0449438202247191,0.4427860696517413,0.012435966349546222
14,0.0,0.0449438202247191,0.4063926940639269,0.008359036822823422
15,0.00012768130745658836,0.056179775280898875,0.388646288209607,0.010261832185670583
16,0.0,0.056179775280898875,0.3991031390134529,0.008324625310396195
17,0.0,0.06741573033707865,0.4472361809045226,0.010706265970314656
18,0.0,0.0898876404494382,0.3755274261603376,0.009764160045933069
19,0.0,0.06741573033707865,0.356,0.008130284148771136
20,0.0027727143851634817,0.056179775280898875,0.41203703703703703,0.00596689288919754
21,0.011660745540309669,0.056179775280898875,0.4158878504672897,0.004923794792299559
22,0.020810249167599673,0.16853932584269662,0.48633879781420764,0.01368664656016156
23,0.010980592441266599,0.14606741573033707,0.48633879781420764,0.010962744847450837
24,0.23959922264688116,0.3595505617977528,0.5894039735099338,0.005196273891219342
25,0.0,0.056179775280898875,0.41013824884792627,0.005685603917962638
26,0.0,0.14606741573033707,0.47593582887700536,0.008015171602977456
27,0.0,0.14606741573033707,0.47593582887700536,0.007283573480165806
28,0.0,0.06741573033707865,0.3662551440329218,0.013181874977653897
29,0.011874361593462718,0.07865168539325842,0.3603238866396761,0.015331950421778923
30,0.00012768130745658836,0.056179775280898875,0.4063926940639269,0.009808831323128974
31,0.0,0.056179775280898875,0.36929460580912865,0.008967397671287491
32,0.00012768130745658836,0.06741573033707865,0.33458646616541354,0.010962392873151745
33,0.0005107252298263534,0.06741573033707865,0.33584905660377357,0.009371323107935947
34,0.0,0.11235955056179775,0.478494623655914,0.007550557334883659
35,0.00932073544433095,0.033707865168539325,0.4427860696517413,0.006934744869325084
36,0.04124106230847804,0.1797752808988764,0.483695652173913,0.009365795079503534
37,0.0,0.29213483146067415,0.5235294117647059,0.011698351210624642
38,0.0,0.348314606741573,0.5668789808917197,0.00843284870013862
39,0.02559636266390685,0.5842696629213483,0.6846153846153846,0.010276070014817633
40,0.034455682298990355,0.348314606741573,0.5632911392405063,0.0043254742699584976
41,317.12122751919014,0.3595505617977528,0.577922077922078,0.00467174576967564
42,0.0,0.33707865168539325,0.5668789808917197,0.01145140271886636
43,0.0,0.15730337078651685,0.47593582887700536,0.014658347518682705
44,0.008291714558245275,0.3258426966292135,0.5632911392405063,0.008154808722408263
45,0.0,0.33707865168539325,0.5705128205128205,0.01245702719753224
46,0.0,0.33707865168539325,0.559748427672956,0.012563893990830393
47,0.002095823766796689,0.5955056179775281,0.6846153846153846,0.015568695584031827
48,0.020429009193054137,0.33707865168539325,0.5668789808917197,0.01044933366693401
49,0.0,0.348314606741573,0.5705128205128205,0.013795281704754695
50,0.028983656792645557,0.16853932584269662,0.489010989010989,0.020506533874173942
51,0.0,0.14606741573033707,0.4587628865979381,0.015483796730619857
52,0.8319435599271802,0.33707865168539325,0.559748427672956,0.010416493404499074
53,359.8406256847967,0.348314606741573,0.5668789808917197,0.009695469653367539
54,0.0,0.1348314606741573,0.45408163265306123,0.014822108488113956
55,0.0,0.12359550561797752,0.4517766497461929,0.014024857749941257
56,0.01174668028600613,0.07865168539325842,0.3803418803418803,0.015395679335132948
57,0.003064351378958121,0.07865168539325842,0.3852813852813853,0.014599862830360692
