Node,Betweenness,Indegree,Closeness,PageRank
0,0.0,0.056179775280898875,0.41013824884792627,0.013287994177409562
1,0.0,0.14606741573033707,0.4734042553191489,0.012257353184998704
2,0.0008937691521961185,0.07865168539325842,0.4258373205741627,0.027500836445961477
3,0.0,0.07865168539325842,0.4635416666666667,0.02791329481647919
4,0.021578140960163434,0.06741573033707865,0.4063926940639269,0.007446256667522121
5,0.011235955056179773,0.06741573033707865,0.3755274261603376,0.007923555499137272
6,0.009065372829417773,0.3595505617977528,0.577922077922078,0.02446140742349556
7,0.04264555669050051,0.5955056179775281,0.6953125,0.025901655787340976
8,0.0,0.348314606741573,0.577922077922078,0.004998295688186926
9,0.009576098059244127,0.1348314606741573,0.47593582887700536,0.005790600052340273
10,0.6622163197060813,0.1348314606741573,0.48633879781420764,0.006827212937573875
11,0.0,0.1348314606741573,0.46842105263157896,0.00990756145627547
12,0.0,0.14606741573033707,0.4810810810810811,0.014127319981979549
13,0.010725229826353423,0.0449438202247191,0.4427860696517413,0.012377712500810654
14,0.0,0.0449438202247191,0.4063926940639269,0.009285582914022561
15,0.00046578951409743144,0.056179775280898875,0.388646288209607,0.01124631386894842
16,0.0,0.056179775280898875,0.3991031390134529,0.008025864501874957
17,0.0,0.06741573033707865,0.4472361809045226,0.009004284807091992
18,0.0,0.0898876404494382,0.3755274261603376,0.012849970319238459
19,0.0,0.06741573033707865,0.356,0.011738496427011297
20,0.031599083015054985,0.056179775280898875,0.41203703703703703,0.0044788021962871806
21,0.03118192349464422,0.056179775280898875,0.4158878504672897,0.004238086673866419
22,0.0,0.16853932584269662,0.48633879781420764,0.016775143683302997
23,0.010980592441266599,0.14606741573033707,0.48633879781420764,0.014408252899309436
24,6.244174141129112,0.3595505617977528,0.5894039735099338,0.007894159168381041
25,0.0,0.056179775280898875,0.41013824884792627,0.00638505177870526
26,0.02241843596478428,0.14606741573033707,0.47593582887700536,0.0074900170010863
27,7.0889220789884275,0.14606741573033707,0.47593582887700536,0.006315448044423662
28,0.0,0.06741573033707865,0.3662551440329218,0.013925642213872165
29,0.00012768130745658836,0.07865168539325842,0.3603238866396761,0.014606099870858027
30,0.0005107252298263534,0.056179775280898875,0.4063926940639269,0.0125023630082184
31,0.0007660878447395302,0.056179775280898875,0.36929460580912865,0.009015130406735359
32,0.0022982635342185904,0.06741573033707865,0.33458646616541354,0.009554204625832036
33,0.0008937691521961185,0.06741573033707865,0.33584905660377357,0.007987942956766917
34,0.0,0.11235955056179775,0.478494623655914,0.006989581030455912
35,0.0,0.033707865168539325,0.4427860696517413,0.006554668251504191
36,0.00021100238188623366,0.1797752808988764,0.483695652173913,0.009885994255838908
37,0.0004213197885417087,0.29213483146067415,0.5235294117647059,0.01073917901158326
38,0.011235955056179775,0.348314606741573,0.5668789808917197,0.008519006384900616
39,0.0,0.5842696629213483,0.6846153846153846,0.00978762124151024
40,0.04518631789151777,0.348314606741573,0.5632911392405063,0.003255449878939769
41,0.044275977670956555,0.3595505617977528,0.577922077922078,0.0030398430894065264
42,0.0,0.33707865168539325,0.5668789808917197,0.014662460500259825
43,0.0,0.15730337078651685,0.47593582887700536,0.011856224827519829
44,0.0,0.3258426966292135,0.5632911392405063,0.011578183979414586
45,0.0,0.33707865168539325,0.5705128205128205,0.010151505576322021
46,0.0,0.33707865168539325,0.559748427672956,0.011207963259482144
47,0.013071820101043737,0.5955056179775281,0.6846153846153846,0.013389086589489996
48,0.0,0.33707865168539325,0.5668789808917197,0.012752151932171272
49,0.010313933734385708,0.348314606741573,0.5705128205128205,0.006827908399540871
50,0.019279877425944843,0.16853932584269662,0.489010989010989,0.017045968663753314
51,0.0,0.14606741573033707,0.4587628865979381,0.009657193200122404
52,0.1311577267375554,0.33707865168539325,0.559748427672956,0.007523061653991659
53,30.424404767976487,0.348314606741573,0.5668789808917197,0.0076910906762311096
54,0.11772216547497447,0.1348314606741573,0.45408163265306123,0.01279121991974934
55,0.0,0.12359550561797752,0.4517766497461929,0.012758214730225115
56,0.011874361593462718,0.07865168539325842,0.3803418803418803,0.012392142976676665
57,0.002553626149131767,0.07865168539325842,0.3852813852813853,0.015155818057709327
58,0.002245008071557367,0.15730337078651685,0.483695652173913,0.01172308326643522
59,0.0,0.056179775280898875,0.4158878504672897,0.008943009217492184
60,0.0,0.15730337078651685,0.4734042553191489,0.01325305975205269
61,0.0,0.348314606741573,0.5705128205128205,0.013225995668605436
62,0.0,0.348314606741573,0.5741935483870968,0.006958393848935592
63,0.011108273748723188,0.14606741573033707,0.47593582887700536,0.012632880506953511
64,0.0,0.3595505617977528,0.5705128205128205,0.011834641091387762
65,0.0,0.348314606741573,0.5668789808917197,0.011477200671661402
66,0.0,0.0898876404494382,0.4238095238095238,0.017643215628405078
67,0.05694586312563841,0.10112359550561797,0.4258373205741627,0.013718365882071192
68,0.04016352009274334,0.10112359550561797,0.356,0.005683399660942462
69,0.004717790432965131,0.06741573033707865,0.36929460580912865,0.003650200857375178
70,0.0010214504596527069,0.06741573033707865,0.419811320754717,0.007118780943385186
71,0.0006332575103351894,0.16853932584269662,0.489010989010989,0.007385497407171515
72,0.016464762843727117,0.11235955056179775,0.4810810810810811,0.012513967842043366
73,0.00279950204502896,0.11235955056179775,0.483695652173913,0.014265884778232416
74,0.0002574555528963753,0.5955056179775281,0.7007874015748031,0.005184978448938555
75,0.05388151174668029,0.5842696629213483,0.6953125,0.006409211972383087
76,0.054187732588660775,0.1348314606741573,0.4218009478672986,0.011254580173273491
77,0.02973695541867235,0.11235955056179775,0.489010989010989,0.007888934603281616
78,15.009652927620323,0.348314606741573,0.5705128205128205,0.0036223201106983416
79,144.39678771716353,0.5955056179775281,0.689922480620155,0.003129140016367501
80,0.0,0.056179775280898875,0.3869565217391304,0.012073225397569361
81,0.06473442288049029,0.1348314606741573,0.48633879781420764,0.013965895508179794
82,0.011363636363636364,0.07865168539325842,0.4362745098039216,0.011450061998242863
83,0.009576098059244127,0.06741573033707865,0.4362745098039216,0.010655515822112197
84,0.011108273748723188,0.14606741573033707,0.4587628865979381,0.021173900736124993
85,0.0,0.11235955056179775,0.4405940594059406,0.025915901504504693
86,0.2662497345705613,0.5842696629213483,0.6846153846153846,0.006090345796663285
87,0.005038191684620894,0.550561797752809,0.664179104477612,0.008462565300282719
88,0.02247191011235955,0.5730337078651685,0.6793893129770993,0.016551503050770393
89,0.0,0.348314606741573,0.5668789808917197,0.01948489046531346
