Node,Betweenness,Indegree,Closeness,PageRank
0,0.002062892329044742,0.056179775280898875,0.41013824884792627,0.014107460823463529
1,0.03498467824310521,0.14606741573033707,0.4734042553191489,0.013753627273491872
2,0.0,0.07865168539325842,0.4258373205741627,0.029141400765752258
3,0.0002553626149131767,0.07865168539325842,0.4635416666666667,0.02654849689927545
4,0.02470048491047913,0.06741573033707865,0.4063926940639269,0.006429456837348961
5,0.02428456474001458,0.06741573033707865,0.3755274261603376,0.006658063097321474
6,0.011235955056179775,0.3595505617977528,0.577922077922078,0.01910081286043025
7,0.010597548518896834,0.5955056179775281,0.6953125,0.022468784718771073
8,0.0,0.348314606741573,0.577922077922078,0.005099833533874533
9,0.029111338100102146,0.1348314606741573,0.47593582887700536,0.004916064520329627
10,0.010878736270468651,0.1348314606741573,0.48633879781420764,0.009740502251522088
11,0.008171603677221655,0.1348314606741573,0.46842105263157896,0.009513481900175102
12,0.0,0.14606741573033707,0.4810810810810811,0.013766472195469288
13,0.00012768130745658836,0.0449438202247191,0.4427860696517413,0.011485229873735599
14,0.0,0.0449438202247191,0.4063926940639269,0.009296362324953249
15,0.0,0.056179775280898875,0.388646288209607,0.009238553052778911
16,0.0,0.056179775280898875,0.3991031390134529,0.008873123782527564
17,0.0,0.06741573033707865,0.4472361809045226,0.011050971047643476
18,0.0,0.0898876404494382,0.3755274261603376,0.012451562154729466
19,0.0,0.06741573033707865,0.356,0.012730157753839568
20,0.001122415531854731,0.056179775280898875,0.41203703703703703,0.004194009754151368
21,0.01254833734011223,0.056179775280898875,0.4158878504672897,0.004702401221086177
22,0.011517737532782348,0.16853932584269662,0.48633879781420764,0.017105239311690106
23,0.010725229826353423,0.14606741573033707,0.48633879781420764,0.014216389121849547
24,0.03605311435036605,0.3595505617977528,0.5894039735099338,0.006023628008618603
25,0.0002553626149131767,0.056179775280898875,0.41013824884792627,0.00694521470853554
26,0.009959141981613892,0.14606741573033707,0.47593582887700536,0.005826997279379883
27,0.0,0.14606741573033707,0.47593582887700536,0.0067840957479359375
28,0.0,0.06741573033707865,0.3662551440329218,0.01476486231181059
29,0.0005107252298263534,0.07865168539325842,0.3603238866396761,0.013646097164900632
30,0.0,0.056179775280898875,0.4063926940639269,0.008956351493211768
31,0.0,0.056179775280898875,0.36929460580912865,0.00941693020834602
32,0.0,0.06741573033707865,0.33458646616541354,0.011191411967938153
33,0.0,0.06741573033707865,0.33584905660377357,0.011868593184279545
34,0.0,0.11235955056179775,0.478494623655914,0.00694629276727579
35,0.0,0.033707865168539325,0.4427860696517413,0.0074782829054441426
36,0.0445867181905841,0.1797752808988764,0.483695652173913,0.007298693781857343
37,0.001032039581272337,0.29213483146067415,0.5235294117647059,0.008558938760632248
38,0.0,0.348314606741573,0.5668789808917197,0.0076777288236998245
39,0.0,0.5842696629213483,0.6846153846153846,0.00744813619363561
40,0.004299119539899191,0.348314606741573,0.5632911392405063,0.003464833630457459
41,0.012388043415980238,0.3595505617977528,0.577922077922078,0.004336850225983175
42,0.0,0.33707865168539325,0.5668789808917197,0.017292479634919387
43,0.0,0.15730337078651685,0.47593582887700536,0.015853007450534796
44,0.0,0.3258426966292135,0.5632911392405063,0.015701573102746204
45,0.0,0.33707865168539325,0.5705128205128205,0.014303432110798202
46,0.0,0.33707865168539325,0.559748427672956,0.01752996557967417
47,0.0026854953184666246,0.5955056179775281,0.6846153846153846,0.01621706055493048
48,0.011108273748723188,0.33707865168539325,0.5668789808917197,0.017029594495611644
49,0.0005371288162707187,0.348314606741573,0.5705128205128205,0.010715429694426869
50,0.05937180796731359,0.16853932584269662,0.489010989010989,0.020137931763048848
51,0.0,0.14606741573033707,0.4587628865979381,0.008398369145112515
52,0.004082936190208411,0.33707865168539325,0.559748427672956,0.005600643394344552
53,0.0044747430882843275,0.348314606741573,0.5668789808917197,0.006737934948867217
54,0.024170248446790117,0.1348314606741573,0.45408163265306123,0.005875752262876176
