Node,Betweenness,Indegree,Closeness,PageRank
0,0.00403326098741943,0.056179775280898875,0.41013824884792627,0.01128620189315961
1,0.008468621910097153,0.14606741573033707,0.4734042553191489,0.006590536352503759
2,0.0037992957486429084,0.07865168539325842,0.4258373205741627,0.02153438334316005
3,0.013085353545305099,0.07865168539325842,0.4635416666666667,0.01455387179969308
4,0.002470395246678955,0.06741573033707865,0.4063926940639269,0.010639137164465847
5,0.004099178967914736,0.06741573033707865,0.3755274261603376,0.008890826653692136
6,0.025209177772914166,0.3595505617977528,0.577922077922078,0.015971386449247955
7,0.0721246849078769,0.5955056179775281,0.6953125,0.013228648572521212
8,0.025112183225174695,0.348314606741573,0.577922077922078,0.006166657476661373
9,0.012291215262364708,0.1348314606741573,0.47593582887700536,0.005529759030785987
10,0.012852726721603392,0.1348314606741573,0.48633879781420764,0.00792036311532057
11,0.012234391409107717,0.1348314606741573,0.46842105263157896,0.005612200066820069
12,0.011008902618371537,0.14606741573033707,0.4810810810810811,0.011344608558772878
13,0.0020071845684942495,0.0449438202247191,0.4427860696517413,0.006669325988011696
14,0.0012148579757309084,0.0449438202247191,0.4063926940639269,0.009805198093280452
15,0.001493476267010846,0.056179775280898875,0.388646288209607,0.007264007920218121
16,0.002777235731365929,0.056179775280898875,0.3991031390134529,0.009132691714885548
17,0.0024625570019012914,0.06741573033707865,0.4472361809045226,0.011580414892313482
18,0.007924223382116024,0.0898876404494382,0.3755274261603376,0.010930463744790002
19,0.00498150286162542,0.06741573033707865,0.356,0.010661598761723916
20,0.003844904351320044,0.056179775280898875,0.41203703703703703,0.00471599458837314
21,0.004569602916866173,0.056179775280898875,0.4158878504672897,0.005665031741536859
22,0.024059570998494005,0.16853932584269662,0.48633879781420764,0.013000340967240839
23,0.02005321559459566,0.14606741573033707,0.48633879781420764,0.009913167828432273
24,0.04123318111067325,0.3595505617977528,0.5894039735099338,0.006021437844536775
25,0.002628209583193381,0.056179775280898875,0.41013824884792627,0.0065248847858223194
26,0.008373350650091567,0.14606741573033707,0.47593582887700536,0.006384582413610232
