Node,Betweenness,Indegree,Closeness,PageRank
0,0.00403326098741943,0.056179775280898875,0.41013824884792627,0.012013823531533404
1,0.008468621910097153,0.14606741573033707,0.4734042553191489,0.013388503137114137
2,0.0037992957486429084,0.07865168539325842,0.4258373205741627,0.01867952511458316
3,0.013085353545305099,0.07865168539325842,0.4635416666666667,0.0200578515356269
4,0.002470395246678955,0.06741573033707865,0.4063926940639269,0.007735344236694261
5,0.004099178967914736,0.06741573033707865,0.3755274261603376,0.011184620984580977
6,0.025209177772914166,0.3595505617977528,0.577922077922078,0.01714401873927339
7,0.0721246849078769,0.5955056179775281,0.6953125,0.027459344673529923
8,0.025112183225174695,0.348314606741573,0.577922077922078,0.005811850244925528
9,0.012291215262364708,0.1348314606741573,0.47593582887700536,0.008333789036916351
10,0.012852726721603392,0.1348314606741573,0.48633879781420764,0.008798736291678566
11,0.012234391409107717,0.1348314606741573,0.46842105263157896,0.015342662381913444
12,0.011008902618371537,0.14606741573033707,0.4810810810810811,0.013117961289678496
13,0.0020071845684942495,0.0449438202247191,0.4427860696517413,0.016530994365130787
14,0.0012148579757309084,0.0449438202247191,0.4063926940639269,0.01042107177682998
15,0.001493476267010846,0.056179775280898875,0.388646288209607,0.013437405964386676
16,0.002777235731365929,0.056179775280898875,0.3991031390134529,0.01014536667505175
17,0.0024625570019012914,0.06741573033707865,0.4472361809045226,0.013385681661893283
18,0.007924223382116024,0.0898876404494382,0.3755274261603376,0.01072442351461466
19,0.00498150286162542,0.06741573033707865,0.356,0.010038711482452268
20,0.003844904351320044,0.056179775280898875,0.41203703703703703,0.004185997076412424
21,0.004569602916866173,0.056179775280898875,0.4158878504672897,0.005191341513769559
22,0.024059570998494005,0.16853932584269662,0.48633879781420764,0.0145926186430973
23,0.02005321559459566,0.14606741573033707,0.48633879781420764,0.010962985537418531
24,0.04123318111067325,0.3595505617977528,0.5894039735099338,0.006580743499266776
25,0.002628209583193381,0.056179775280898875,0.41013824884792627,0.006431614366003537
26,0.008373350650091567,0.14606741573033707,0.47593582887700536,0.0063690914558843775
27,0.009194912808105384,0.14606741573033707,0.47593582887700536,0.0073928610290562
28,0.002158908242256379,0.06741573033707865,0.3662551440329218,0.011160675576055736
29,0.003440805782554337,0.07865168539325842,0.3603238866396761,0.02145332957204531
30,0.007704088183839704,0.056179775280898875,0.4063926940639269,0.012143957191467847
