Node,Betweenness,Indegree,Closeness,PageRank
0,0.007179991550390935,0.056179775280898875,0.41013824884792627,0.011526714065821748
1,0.07431061318909134,0.14606741573033707,0.4734042553191489,0.008154612507374951
2,0.0008937691521961185,0.07865168539325842,0.4258373205741627,0.025716186123539916
3,0.0,0.07865168539325842,0.4635416666666667,0.024333927333023336
4,0.02247191011235955,0.06741573033707865,0.4063926940639269,0.00482859140757566
5,0.011235955056179775,0.06741573033707865,0.3755274261603376,0.00777228877667771
6,0.0,0.3595505617977528,0.577922077922078,0.021594146957181162
7,0.09715832085922707,0.5955056179775281,0.6953125,0.01805029359947615
8,0.0,0.348314606741573,0.577922077922078,0.004481145501032532
9,0.02163741281978817,0.1348314606741573,0.47593582887700536,0.006504989116834496
10,0.0,0.1348314606741573,0.48633879781420764,0.010731010900787466
11,0.01313658630875312,0.1348314606741573,0.46842105263157896,0.009006888611749269
12,0.0,0.14606741573033707,0.4810810810810811,0.015592288203192068
13,0.0,0.0449438202247191,0.4427860696517413,0.009986620214715204
14,0.0,0.0449438202247191,0.4063926940639269,0.007741802856479375
15,0.010980592441266599,0.056179775280898875,0.388646288209607,0.010460363153238783
16,0.0,0.056179775280898875,0.3991031390134529,0.011420456327294713
17,0.0,0.06741573033707865,0.4472361809045226,0.010169210038404129
18,0.0,0.0898876404494382,0.3755274261603376,0.012913919788207556
19,0.0,0.06741573033707865,0.356,0.01197657133640157
20,0.0011491317671092952,0.056179775280898875,0.41203703703703703,0.004227730392932088
21,0.0005107252298263534,0.056179775280898875,0.4158878504672897,0.004152980590890171
22,0.02170582226762002,0.16853932584269662,0.48633879781420764,0.015342804377939067
23,0.021961184882533197,0.14606741573033707,0.48633879781420764,0.012424106044999978
24,0.023733893535069796,0.3595505617977528,0.5894039735099338,0.004533895603320704
25,0.0028206407911180783,0.056179775280898875,0.41013824884792627,0.005448167434368253
26,0.1277903164159774,0.14606741573033707,0.47593582887700536,0.003689140358837904
27,0.03983656792645557,0.14606741573033707,0.47593582887700536,0.0053912513261173
28,0.0,0.06741573033707865,0.3662551440329218,0.014412136215095506
29,0.00012768130745658836,0.07865168539325842,0.3603238866396761,0.01392906802308928
