Node,Betweenness,Indegree,Closeness,PageRank
0,0.0,0.056179775280898875,0.41013824884792627,0.006782922025364149
1,0.060847881621234674,0.14606741573033707,0.4734042553191489,0.008008841004813192
2,0.024369398135132316,0.07865168539325842,0.4258373205741627,0.011192729888977274
3,0.0002553626149131767,0.07865168539325842,0.4635416666666667,0.019068050228871
4,0.010597548518896834,0.06741573033707865,0.4063926940639269,0.009294381984025732
5,0.0,0.06741573033707865,0.3755274261603376,0.01030348790561476
6,1.1609259970892226e-08,0.3595505617977528,0.577922077922078,0.012203675825334999
7,0.0530848668109818,0.5955056179775281,0.6953125,0.03122473428495349
8,9.365699429638635e-09,0.348314606741573,0.577922077922078,0.006006739129759082
9,0.0,0.1348314606741573,0.47593582887700536,0.0092507884639907
10,0.05668365656558864,0.1348314606741573,0.48633879781420764,0.006556513820848428
11,0.0,0.1348314606741573,0.46842105263157896,0.014258847787209617
12,0.0009508282051762201,0.14606741573033707,0.4810810810810811,0.011652700511195942
13,0.0,0.0449438202247191,0.4427860696517413,0.021008715363112062
14,0.0,0.0449438202247191,0.4063926940639269,0.007590258168829168
15,0.0,0.056179775280898875,0.388646288209607,0.013997019746573596
16,0.0,0.056179775280898875,0.3991031390134529,0.01387505907225958
17,0.0,0.06741573033707865,0.4472361809045226,0.019081330290456045
18,0.04902962206332993,0.0898876404494382,0.3755274261603376,0.006747507548699064
19,0.0020700477888268517,0.06741573033707865,0.356,0.0069844760960783145
20,0.012590872983070213,0.056179775280898875,0.41203703703703703,0.004047811026500296
21,0.011802745947576939,0.056179775280898875,0.4158878504672897,0.004348188517991417
22,0.0,0.16853932584269662,0.48633879781420764,0.013809971278401513
23,0.011235955056179775,0.14606741573033707,0.48633879781420764,0.013963385322746859
24,14.452386962060068,0.3595505617977528,0.5894039735099338,0.007190933410063304
25,0.0,0.056179775280898875,0.41013824884792627,0.007042861836369589
26,0.0,0.14606741573033707,0.47593582887700536,0.006277003725390817
27,45820.375085802734,0.14606741573033707,0.47593582887700536,0.005976737442850415
28,0.0,0.06741573033707865,0.3662551440329218,0.015645716534390897
29,0.0,0.07865168539325842,0.3603238866396761,0.02410531977461712
30,0.0006384065372829418,0.056179775280898875,0.4063926940639269,0.011506449047371166
31,0.00012768130745658836,0.056179775280898875,0.36929460580912865,0.010250243902051672
32,0.00012768130745658836,0.06741573033707865,0.33458646616541354,0.013768732292864577
