Node,Betweenness,Indegree,Closeness,PageRank
0,0.00403326098741943,0.056179775280898875,0.41013824884792627,0.011577955334360438
1,0.008468621910097153,0.14606741573033707,0.4734042553191489,0.011602742604914779
2,0.0037992957486429084,0.07865168539325842,0.4258373205741627,0.017263466087814396
3,0.013085353545305099,0.07865168539325842,0.4635416666666667,0.01737860768862914
4,0.002470395246678955,0.06741573033707865,0.4063926940639269,0.007513091468600703
5,0.004099178967914736,0.06741573033707865,0.3755274261603376,0.007172888710802799
6,0.025209177772914166,0.3595505617977528,0.577922077922078,0.01381223648016237
7,0.0721246849078769,0.5955056179775281,0.6953125,0.018175055118038522
8,0.025112183225174695,0.348314606741573,0.577922077922078,0.005336061682264914
9,0.012291215262364708,0.1348314606741573,0.47593582887700536,0.00697013675489277
10,0.012852726721603392,0.1348314606741573,0.48633879781420764,0.008795121639209511
11,0.012234391409107717,0.1348314606741573,0.46842105263157896,0.009830753501484405
12,0.011008902618371537,0.14606741573033707,0.4810810810810811,0.014844545647548574
13,0.0020071845684942495,0.0449438202247191,0.4427860696517413,0.010859980515891932
14,0.0012148579757309084,0.0449438202247191,0.4063926940639269,0.01015474646848755
15,0.001493476267010846,0.056179775280898875,0.388646288209607,0.011779770727224503
16,0.002777235731365929,0.056179775280898875,0.3991031390134529,0.00841193389477515
17,0.0024625570019012914,0.06741573033707865,0.4472361809045226,0.011981068530850661
18,0.007924223382116024,0.0898876404494382,0.3755274261603376,0.011192867821426498
19,0.00498150286162542,0.06741573033707865,0.356,0.010188547816530755
20,0.003844904351320044,0.056179775280898875,0.41203703703703703,0.004701125288818878
21,0.004569602916866173,0.056179775280898875,0.4158878504672897,0.0033274616444885583
22,0.024059570998494005,0.16853932584269662,0.48633879781420764,0.01154503732107052
23,0.02005321559459566,0.14606741573033707,0.48633879781420764,0.009931356700617329
24,0.04123318111067325,0.3595505617977528,0.5894039735099338,0.004905744737744732
25,0.002628209583193381,0.056179775280898875,0.41013824884792627,0.003607476403602664
26,0.008373350650091567,0.14606741573033707,0.47593582887700536,0.004991316162022345
27,0.009194912808105384,0.14606741573033707,0.47593582887700536,0.00604029206669331
28,0.002158908242256379,0.06741573033707865,0.3662551440329218,0.014702512742167289
29,0.003440805782554337,0.07865168539325842,0.3603238866396761,0.01324619181892704
30,0.007704088183839704,0.056179775280898875,0.4063926940639269,0.0076737332001987815
31,0.006324990264597363,0.056179775280898875,0.36929460580912865,0.007404303793114158
32,0.00572555896715145,0.06741573033707865,0.33458646616541354,0.011702705300852897
33,0.00639788359101996,0.06741573033707865,0.33584905660377357,0.010417617499361398
34,0.012438037626320644,0.11235955056179775,0.478494623655914,0.005939710302107606
35,0.004079117504729973,0.033707865168539325,0.4427860696517413,0.006135316498697014
36,0.007136693173322334,0.1797752808988764,0.483695652173913,0.010037866658566024
37,0.016878703017698567,0.29213483146067415,0.5235294117647059,0.01512328396933524
38,0.0014613744277767323,0.348314606741573,0.5668789808917197,0.008961528268369474
39,0.035563088546199405,0.5842696629213483,0.6846153846153846,0.01863676586480307
40,0.015536106782095495,0.348314606741573,0.5632911392405063,0.005433218350065681
41,0.018318249185586045,0.3595505617977528,0.577922077922078,0.0060538504145596864
42,0.00398595848916915,0.33707865168539325,0.5668789808917197,0.01390328494441412
43,0.005304333968310908,0.15730337078651685,0.47593582887700536,0.011993725507099805
44,0.010750160560941273,0.3258426966292135,0.5632911392405063,0.01160387494950947
45,0.017216506737036983,0.33707865168539325,0.5705128205128205,0.0110799591524583
46,0.001187513147484952,0.33707865168539325,0.559748427672956,0.013536761240236547
47,0.044009285411927904,0.5955056179775281,0.6846153846153846,0.016261465359310556
48,0.01130651595962333,0.33707865168539325,0.5668789808917197,0.01296177847977272
49,0.008687832172245452,0.348314606741573,0.5705128205128205,0.011936181024557001
50,0.0032784992258821223,0.16853932584269662,0.489010989010989,0.017645686190270838
51,0.00026102365119951893,0.14606741573033707,0.4587628865979381,0.011453131141419876
52,0.0011285782577638143,0.33707865168539325,0.559748427672956,0.008600560933990893
53,0.0014692805926149102,0.348314606741573,0.5668789808917197,0.009111946577228785
54,0.0,0.1348314606741573,0.45408163265306123,0.01407932510728623
55,0.0,0.12359550561797752,0.4517766497461929,0.01750262389894909
56,0.006475964496883103,0.07865168539325842,0.3803418803418803,0.013444582769111911
57,0.008005904079917654,0.07865168539325842,0.3852813852813853,0.014608218654801143
58,0.008064399104479003,0.15730337078651685,0.483695652173913,0.011893824739925323
59,0.0022991765152212172,0.056179775280898875,0.4158878504672897,0.009962209587741234
60,0.00869733325717318,0.15730337078651685,0.4734042553191489,0.015602459855629969
61,0.00886261757623913,0.348314606741573,0.5705128205128205,0.009564003335504799
62,0.01418830748658793,0.348314606741573,0.5741935483870968,0.006136287947110313
63,0.007399305781245335,0.14606741573033707,0.47593582887700536,0.00927506200109838
64,0.002261690105909924,0.3595505617977528,0.5705128205128205,0.008897101656330293
65,0.0019986197879094877,0.348314606741573,0.5668789808917197,0.008952888247511863
66,0.012842106108801342,0.0898876404494382,0.4238095238095238,0.01911998829773547
67,0.02256780785723561,0.10112359550561797,0.4258373205741627,0.017598464963228127
68,0.012103801745781299,0.10112359550561797,0.356,0.007765514484181543
69,0.007349875314381474,0.06741573033707865,0.36929460580912865,0.006571402833947761
70,0.00441618431379666,0.06741573033707865,0.419811320754717,0.005646174608816746
71,0.013311895070121978,0.16853932584269662,0.489010989010989,0.007827595543772273
72,0.01604945291276666,0.11235955056179775,0.4810810810810811,0.020486181703400573
73,0.01574561115759102,0.11235955056179775,0.483695652173913,0.018016698980633555
74,0.05787417848598927,0.5955056179775281,0.7007874015748031,0.012844210415197078
75,0.0523653354066682,0.5842696629213483,0.6953125,0.013206083446218226
76,0.02041509959953712,0.1348314606741573,0.4218009478672986,0.008209313172919345
77,0.02194566592668352,0.11235955056179775,0.489010989010989,0.00849727417250353
78,0.026080665884217105,0.348314606741573,0.5705128205128205,0.0034178285632424834
79,0.052726701748728545,0.5955056179775281,0.689922480620155,0.0069362801389088475
80,0.0009407490275706732,0.056179775280898875,0.3869565217391304,0.01176002402261814
81,0.005325116119329497,0.1348314606741573,0.48633879781420764,0.01803490484456682
82,0.0053204438331478044,0.07865168539325842,0.4362745098039216,0.010135228837375127
83,0.005185398198757466,0.06741573033707865,0.4362745098039216,0.01052802702095535
84,0.003989860215231861,0.14606741573033707,0.4587628865979381,0.016348171357372772
85,0.00048822765858215234,0.11235955056179775,0.4405940594059406,0.022274283705044196
86,0.04552510741176555,0.5842696629213483,0.6846153846153846,0.007361268163780023
87,0.03962020633325531,0.550561797752809,0.664179104477612,0.009634203541749615
88,0.032516027079935846,0.5730337078651685,0.6793893129770993,0.014907616922985334
89,0.002134135006401085,0.348314606741573,0.5668789808917197,0.01750632345748367
