Node,Betweenness,Indegree,Closeness,PageRank
0,0.0,0.056179775280898875,0.41013824884792627,0.013488809207140335
1,0.07954288409529493,0.14606741573033707,0.4734042553191489,0.00879866794171699
2,0.0021705822267620023,0.07865168539325842,0.4258373205741627,0.024267541192234666
3,0.0,0.07865168539325842,0.4635416666666667,0.027382937660802124
4,0.0,0.06741573033707865,0.4063926940639269,0.006478977990367087
5,0.0,0.06741573033707865,0.3755274261603376,0.008183559998409874
6,0.009193054136874362,0.3595505617977528,0.577922077922078,0.02409855932627078
7,0.07367211440245149,0.5955056179775281,0.6953125,0.02156862096232085
8,0.0,0.348314606741573,0.577922077922078,0.004619927573130615
9,0.020429009193054137,0.1348314606741573,0.47593582887700536,0.005540425029437696
10,0.001806252930345031,0.1348314606741573,0.48633879781420764,0.009613568264622558
11,0.0,0.1348314606741573,0.46842105263157896,0.009407627215420109
12,0.0,0.14606741573033707,0.4810810810810811,0.017857597544057247
13,0.0,0.0449438202247191,0.4427860696517413,0.010340170015309454
14,0.0,0.0449438202247191,0.4063926940639269,0.00736889742237989
15,0.0004555297002581884,0.056179775280898875,0.388646288209607,0.009992692113572198
16,0.0,0.056179775280898875,0.3991031390134529,0.00920366475250696
17,0.0,0.06741573033707865,0.4472361809045226,0.01208037744989812
18,0.003708885341922151,0.0898876404494382,0.3755274261603376,0.015506534456409156
19,0.0,0.06741573033707865,0.356,0.015305050718704437
20,0.0005107252298263534,0.056179775280898875,0.41203703703703703,0.004776846303526284
21,0.022274302383483328,0.056179775280898875,0.4158878504672897,0.0037192820530122512
22,0.014957155114487693,0.16853932584269662,0.48633879781420764,0.01500561306217624
23,0.011108273748723188,0.14606741573033707,0.48633879781420764,0.01260208287529412
24,0.07104812792394126,0.3595505617977528,0.5894039735099338,0.005967091993488074
25,0.0,0.056179775280898875,0.41013824884792627,0.006272790681072067
26,0.0842745756373137,0.14606741573033707,0.47593582887700536,0.005308725893801177
27,0.08158835546475997,0.14606741573033707,0.47593582887700536,0.00658743083819785
28,0.0,0.06741573033707865,0.3662551440329218,0.01282733360095438
29,0.0003830439223697651,0.07865168539325842,0.3603238866396761,0.015684135696672583
30,0.00012768130745658836,0.056179775280898875,0.4063926940639269,0.010696530547021476
31,0.0003830439223697651,0.056179775280898875,0.36929460580912865,0.00924695229038543
32,0.0005107252298263534,0.06741573033707865,0.33458646616541354,0.010329772423440403
33,0.0007660878447395302,0.06741573033707865,0.33584905660377357,0.010146239062489631
34,0.0006902443110006628,0.11235955056179775,0.478494623655914,0.00523247115147059
35,0.00012768130745658836,0.033707865168539325,0.4427860696517413,0.00502931089998348
36,0.0,0.1797752808988764,0.483695652173913,0.01343480624369698
37,0.00040413776104065774,0.29213483146067415,0.5235294117647059,0.011297087253376494
38,0.0,0.348314606741573,0.5668789808917197,0.010871122815547035
39,0.0006206585712902747,0.5842696629213483,0.6846153846153846,0.010356682215420236
40,0.05978740031578885,0.348314606741573,0.5632911392405063,0.004606498092604578
41,0.006351790441833069,0.3595505617977528,0.577922077922078,0.0038682912443787853
42,0.0,0.33707865168539325,0.5668789808917197,0.01431386377926926
43,0.0,0.15730337078651685,0.47593582887700536,0.013278458562832073
44,0.0,0.3258426966292135,0.5632911392405063,0.01132119626030631
45,0.0,0.33707865168539325,0.5705128205128205,0.011138985548584201
46,0.0,0.33707865168539325,0.559748427672956,0.012993923810707656
47,4.438517273083821e-06,0.5955056179775281,0.6846153846153846,0.01783322527445221
48,0.010980592441266599,0.33707865168539325,0.5668789808917197,0.014951767154873322
49,9.832811663942781e-06,0.348314606741573,0.5705128205128205,0.01094200502155698
50,0.03894279877425945,0.16853932584269662,0.489010989010989,0.0199728941327052
51,0.0,0.14606741573033707,0.4587628865979381,0.00986625375953046
52,0.0,0.33707865168539325,0.559748427672956,0.010517790064945541
53,0.047664488820302664,0.348314606741573,0.5668789808917197,0.008238748605831674
54,0.0,0.1348314606741573,0.45408163265306123,0.012971141837319159
55,0.0,0.12359550561797752,0.4517766497461929,0.012287854607808617
56,0.012129724208375894,0.07865168539325842,0.3803418803418803,0.015398821372710264
57,0.010597548518896834,0.07865168539325842,0.3852813852813853,0.011798951131428714
58,0.001636736969157029,0.15730337078651685,0.483695652173913,0.01332645423810127
59,0.0,0.056179775280898875,0.4158878504672897,0.00755851609004911
60,0.06511746680286007,0.15730337078651685,0.4734042553191489,0.018780239652277677
61,0.0,0.348314606741573,0.5705128205128205,0.0074224742200017365
62,0.00020435683898320368,0.348314606741573,0.5741935483870968,0.007819269823800058
63,0.012396640575364392,0.14606741573033707,0.47593582887700536,0.008834118078630965
64,1.245892441058965,0.3595505617977528,0.5705128205128205,0.013875510527573293
65,0.0649455411118775,0.348314606741573,0.5668789808917197,0.008641487122447944
66,0.0,0.0898876404494382,0.4238095238095238,0.016120911008894144
67,0.009576098059244127,0.10112359550561797,0.4258373205741627,0.016645853560948255
68,0.013661899897854955,0.10112359550561797,0.356,0.008142219843832463
69,0.008078197268746267,0.06741573033707865,0.36929460580912865,0.006961357045762867
70,0.0028213461334833253,0.06741573033707865,0.419811320754717,0.0060213896404580185
71,0.03397771110680375,0.16853932584269662,0.489010989010989,0.005853834002420786
72,0.031572763409582545,0.11235955056179775,0.4810810810810811,0.014458874287257837
73,0.0030713420070091033,0.11235955056179775,0.483695652173913,0.013958102832602052
74,0.011235955056179775,0.5955056179775281,0.7007874015748031,0.006365836093327441
75,0.05464759959141982,0.5842696629213483,0.6953125,0.006266690460027918
76,0.06438487371352364,0.1348314606741573,0.4218009478672986,0.012937823559797279
77,0.0874092730962878,0.11235955056179775,0.489010989010989,0.00822499682847373
78,12.39034997498131,0.348314606741573,0.5705128205128205,0.0030750115955324505
79,25.850292598544474,0.5955056179775281,0.689922480620155,0.00391153640608812
80,0.0,0.056179775280898875,0.3869565217391304,0.011950526172557503
81,0.018513789581205312,0.1348314606741573,0.48633879781420764,0.012711234554065146
82,0.0243529867336654,0.07865168539325842,0.4362745098039216,0.00757626445682568
83,0.001459458419809006,0.06741573033707865,0.4362745098039216,0.008315485341236493
84,0.010597548518896834,0.14606741573033707,0.4587628865979381,0.01972250795797301
85,0.0,0.11235955056179775,0.4405940594059406,0.014756756342964536
86,0.09912690959461384,0.5842696629213483,0.6846153846153846,0.008745926003494992
87,0.07592991194929224,0.550561797752809,0.664179104477612,0.008274950361337616
88,0.07252298263534218,0.5730337078651685,0.6793893129770993,0.017936439598622046
89,0.00022834126299242562,0.348314606741573,0.5668789808917197,0.012010217295034594
